Date,Open,High,Low,Close,Adj Close,Volume
2020-03-15 10:07:30.179223,3.9913239214577576,3.995020796690529,3.9669454052517517,3.98019742844899,4.000835299466663,925917
2020-03-16 10:07:30.179223,3.959041905460282,3.981049765500565,3.9422925076478266,3.9713735101736254,3.950014239699597,655921
2020-03-17 10:07:30.179223,4.007078216526222,4.0225553799570015,3.997282300443787,4.017019476441887,4.007426598413006,209423
2020-03-18 10:07:30.179223,3.911975550816335,3.9474838981236267,3.8734358451731383,3.947184462890643,3.9225712816801424,425088
2020-03-19 10:07:30.179223,3.874547394355199,3.8854346632011674,3.863406105180528,3.898028779620728,3.876968718578877,344245
2020-03-20 10:07:30.179223,3.824210485581071,3.8391982744266016,3.816951840675121,3.8112568957540933,3.818067492980661,305769
2020-03-21 10:07:30.179223,3.753846610814321,3.766731294518754,3.737274057097123,3.7665571788275014,3.747539876437295,713772
2020-03-22 10:07:30.179223,3.739156528929338,3.7757134761372617,3.708776536864221,3.7283425933950776,3.737707940922998,905771
2020-03-23 10:07:30.179223,3.737093606298631,3.771366927354165,3.7143045867724536,3.7238455138905433,3.7105646462773274,772360
2020-03-24 10:07:30.179223,3.612429847765125,3.6126673085686893,3.611464755987816,3.6172990374979683,3.625802836766082,790347
2020-03-25 10:07:30.179223,3.6452154874265106,3.6630801583972383,3.6189302304950024,3.6875120314393905,3.656003238028166,812411
2020-03-26 10:07:30.179223,3.783855884444592,3.818984031888164,3.7780402811143743,3.764887283365327,3.804067014435707,197486
2020-03-27 10:07:30.179223,3.7050581620572944,3.7371220489024393,3.678553679719497,3.696010776870422,3.7173867753210468,552436
2020-03-28 10:07:30.179223,3.7332401094701293,3.768426345729608,3.7313753035608452,3.722616333987348,3.726727390710823,502263
2020-03-29 10:07:30.179223,3.8023105714052243,3.8126108925921653,3.7675563450735887,3.769678421237948,3.808392550916583,192891
2020-03-30 10:07:30.179223,3.7736090468028127,3.8041236395982487,3.7490092170957845,3.8073314654746935,3.7632662030170176,306558
2020-03-31 10:07:30.179223,3.692842573020101,3.6947576401773623,3.6873541587747605,3.6924177059434573,3.6958872833094407,636918
2020-04-01 10:07:30.179223,3.731514150618104,3.7333370305825118,3.713791734180531,3.709974652213603,3.7356733931747295,136454
2020-04-02 10:07:30.179223,3.6198213007642535,3.634801935215909,3.6072052762216704,3.614063234260287,3.5988475856493363,727732
2020-04-03 10:07:30.179223,3.6454320681096997,3.6481760247381327,3.6142571957300293,3.6364883823168133,3.6365021363893746,790001
